comment_id|created_at|text|user_id|is_verified|picture_url|user_name|likes_count|parent_id|root_id
18091950433201474|1605454822|🤣🤣🤣🤣🤣|8167110234|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/36616903_1474829509329874_6298277623541792768_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=FsSecTWouJsAX_qr69X&_nc_tp=25&oh=4f02cb816123dd6907b3ec010513d59f&oe=5FDC3D72|juanortiz179|0|2443002606245066466|2443002606245066466
17867075516129996|1605454795|Pero para un Grupo|33791928924|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118639435_317568189583678_2273548945483876288_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=rsFdHk63o0UAX_YgVjw&_nc_tp=25&oh=1e88313638b79232964082db679bcc1e&oe=5FDACCB5|aitana0606|0|2443002606245066466|2443002606245066466
17904089626586661|1605452281|Y porque el pueblo esta muriendo de hambre?|2912356762|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/124039609_693659957986120_3787933567023864346_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=jFm8JBImwZ0AX96alah&_nc_tp=25&oh=2627221e8ee65939bb019718e8359ba9&oe=5FDD414F|marioflow_23|1|2443002606245066466|2443002606245066466
18043669168274455|1605451480|Eso es real pero caerá en el 2023 de forma inimaginable|8621635096|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/65313310_2249722942007291_2336067308255969280_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=jn8KJ4t2dxAAX_RZSQk&_nc_tp=25&oh=22d3458f8986f38f7af3cf05d10f1695&oe=5FDB217B|loveorgreed|0|2443002606245066466|2443002606245066466
17985651925308785|1605450835|Gracias a Dio|2003115579|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/118285704_613386622707529_710700632066764728_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=25WZcQl_ww0AX8VkNl_&_nc_tp=25&oh=79dead4888c874e01e43e5f4a5e6403c&oe=5FDAB697|vilmajimenezpichardo|1|2443002606245066466|2443002606245066466
17862185294206563|1605449764|Jjjja será los negocio de grupito de don luus|4179081064|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/15048089_1209091089183978_5879643059506905088_a.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=nfwF2nmT-sMAX-5buEy&_nc_tp=25&oh=e91aea15a5dd88b0049b4426ac24f037&oe=5FDB2668|miriancruzz33|1|2443002606245066466|2443002606245066466
18083218126218874|1605449638|No digo con todo el desfalco al usuario con intereses y demas|2873537312|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/76975393_591831218377113_5839790703943882979_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=jXeIPY6pgWQAX_b8Jee&_nc_tp=25&oh=2ba64b0ce2af69e28a3c42af5199df30&oe=5FDA74CA|naircustsa|0|2443002606245066466|2443002606245066466
17905564219564094|1605449356|OJALÁ QUE LLUEVA CAFÉ EN EL CAMPO 🙏 🙏|9145912194|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/43360364_555175868287181_2749755414290628608_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=LXUTZmb2XmUAX8JLKKZ&_nc_tp=25&oh=958ec5b5c03f43fc934e135d07de3cbb&oe=5FDAE59A|alejandrinah_|2|2443002606245066466|2443002606245066466
17885867458781573|1605449342|Que se baje el sueldo para que suba más rápido|4769947919|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/123144554_834733087275806_7099674242704363514_n.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=rGdK2EQUoyYAX8ETKYp&_nc_tp=25&oh=ce68fe42b57769fc2c7ae95086f535b4&oe=5FDBAF8F|yunc402|4|2443002606245066466|2443002606245066466
17903222707575121|1605484549|@yunc402 debería si ese cabrón😂😂😂|3930060554|False|https://z-p42-instagram.faqp1-1.fna.fbcdn.net/v/t51.2885-19/s150x150/14350400_1421310281216730_1832284360_a.jpg?_nc_ad=z-m&_nc_ht=z-p42-instagram.faqp1-1.fna.fbcdn.net&_nc_ohc=3PgR-SyTcIUAX-_uw2j&_nc_tp=25&oh=5642df2dd2bfbafa9a89f7ce5d951fe3&oe=5FDAF734|josejoaquingomezperez|0|17885867458781573|2443002606245066466
